id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city
22987571,"Hanalei Bay Resort 8133/4-Bay View 2Br/2Ba, A/C, Communal Pools, Hot Tub, Bbqs",90219663,Arrived,Kauai,North Shore Kauai,22.22064,-159.49236,Entire Home/Apt,$326.00,1,2,6/30/2019,0.08,40,295,Hawaii
9393984,"Bright, Luxurious, Colonial-Style Home Downtown",48724694,Jessah,Not Specified,78702,30.25394,-97.73615,Entire Home/Apt,$975.00,2,65,9/8/2020,1.18,1,320,Austin
35683922,"Family House, Large Private Yard, Close To Beach",9738850,Suzanne,Newport,Middletown,41.48594,-71.27244,Entire Home/Apt,$600.00,2,6,10/20/2019,0.51,1,298,Rhode Island
2695372,Charming Studio In Gramercy,13795760,Eliza Love,Manhattan,Kips Bay,40.74035,-73.98114,Entire Home/Apt,$125.00,2,0,,0,2,0,New York City
43728686,Sunny Spacious Farmhouse With A Lush Garden,54416985,Daopeng,Not Specified,Campbell,37.2847,-121.97892,Private Room,$150.00,3,0,,0,1,176,San Clara Country
21848879,Onomea Bay Scenic View Home,160760967,Danielle,Hawaii,South Hilo,19.8259,-155.09705,Entire Home/Apt,$189.00,2,76,3/19/2020,2.22,4,171,Hawaii
30227054,Bright And Sunny Luxury Modern Midtown Apartment,50240612,Kavya,Manhattan,Midtown,40.74903,-73.98528,Entire Home/Apt,$275.00,1,7,2/7/2019,0.34,1,0,New York City
30768499,The Little White House W/Steep Stairs; Ne Central,29121225,Liz,Not Specified,Kerns,45.5332,-122.63091,Private Room,$45.00,1,42,3/16/2020,2.27,1,157,Portland
13361661,Charming Home In Roscoe Village/W. Lakeview,43446278,Amber,Not Specified,North Center,41.93905,-87.68125,Entire Home/Apt,$157.00,2,112,8/29/2020,2.31,1,320,Chicago
44574996,Luana Walkable Waikiki Studio Gym Pool,154324699,Turnkey Vacation Rentals,Honolulu,Primary Urban Center,21.2827,-157.83335,Entire Home/Apt,$95.00,2,0,,0,132,350,Hawaii
42955336,Spacious Private Room,341887879,Antoine,Queens,Springfield Gardens,40.66203,-73.75281,Private Room,$55.00,2,0,,0,3,35,New York City
357488,Luxury 1Br Apt On Sunset Strip,1765711,Milena,Other Cities,West Hollywood,34.09,-118.37866,Entire Home/Apt,$149.00,7,22,12/24/2019,0.22,1,348,Los Angeles
6374807,Duplex In Cap Hill! Walk To Convention Center!,33215141,Ryan,Not Specified,Capitol Hill,39.73541,-104.98195,Entire Home/Apt,$259.00,2,73,3/3/2020,1.18,2,350,Denver
37569294,In The Heart Of Boston Apt 8 Room 4,289552110,Nikki,Not Specified,Allston,42.34905,-71.13909,Private Room,$56.00,2,18,6/17/2020,1.47,6,131,Boston
8982859,"Tiny House, Big Charm",20410856,Abbie,Not Specified,Montavilla,45.52024,-122.56957,Entire Home/Apt,$69.00,7,273,4/6/2020,6.7,3,78,Portland
41618243,Level Two Bedroom Deluxe Corner Suite + Balcony,188365982,Level,Not Specified,Near North Side,41.90369,-87.63569,Private Room,$459.00,2,1,1/26/2020,0.13,4,164,Chicago
42646163,Tree Lined Eastern Parkway,102146876,Aaron,Brooklyn,Crown Heights,40.6711,-73.94687,Private Room,$100.00,2,0,,0,1,0,New York City
39149365,Bed In 2 Bunk Shared Male Room Near Manhattan,152896676,Kadija,Not Specified,Ward E (Councilmember James Solomon),40.73372,-74.03987,Shared Room,$25.00,3,2,3/11/2019,0.24,7,167,Jersey City
45328374,Hollywood Bowl Vila - Modern- High Ceilings!,366397145,Monique,City Of Los Angeles,Hollywood Hills,34.12225,-118.34108,Entire Home/Apt,$900.00,30,0,,0,1,345,Los Angeles
12523287,"Clean Cozy Room, Close To Subway Shops Restaurants",5069809,Hua,Queens,Forest Hills,40.71915,-73.84397,Private Room,$69.00,2,33,8/11/2019,0.63,1,365,New York City
28806596,Stay In A 2Br Converted Firehouse!,61819983,Joe,Not Specified,Uptown,41.96936,-87.65956,Entire Home/Apt,$123.00,3,83,9/16/2020,3.48,2,351,Chicago
5884429,"Two Rooms, Private Bath, Ac -Sleeps 4",15396970,Linda,Not Specified,Roslindale,42.28658,-71.13554,Private Room,$115.00,120,75,1/17/2020,1.16,1,365,Boston
41321744,Peaceful Sunset View - For Quiet Guests,66276778,Laryssa,Not Specified,28803,35.52634,-82.489,Private Room,$300.00,1,1,2/16/2020,0.13,1,90,Asheville
44307285,Room In Washington Heights,357324197,Lev,Manhattan,Washington Heights,40.85417,-73.93257,Private Room,$30.00,7,0,,0,1,284,New York City
41785573,Deluxe Queen,309730457,Edwardian Hotel,Not Specified,Downtown/Civic Center,37.77444,-122.42117,Private Room,$157.00,1,0,,0,4,249,San Francisco
42995412,Spacious 1Bd Apartment By The Park,312334680,Daria,Brooklyn,Flatbush,40.65138,-73.95816,Entire Home/Apt,$87.00,30,3,7/19/2020,0.9,3,90,New York City
29611112,Kahana Sunset E 11,3364705,Jill,Maui,Lahaina,20.98378,-156.67256,Entire Home/Apt,$197.00,2,7,1/23/2020,0.32,20,179,Hawaii
764074,Artistic Eco Home 1 Block To Beach,1367620,Melodie,City Of Los Angeles,Venice,33.99339,-118.47531,Entire Home/Apt,$275.00,30,1,2/18/2013,0.01,13,363,Los Angeles
21265927,Central Apartment U Street/14Th St/Dupont Circle,8804821,Kika,Not Specified,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92066,-77.03342,Entire Home/Apt,$102.00,90,17,11/5/2018,0.49,1,283,Washington D.C.
24334325,"Un102 - Condo With Ocean Views, Great Location!",48697898,South Kohala,Hawaii,South Kohala,20.00552,-155.80808,Entire Home/Apt,$395.00,3,0,,0,81,330,Hawaii
38556126,Room 12- Midway Pershing Inn 2 Beds Private Room,34191427,Sonia,Not Specified,Brighton Park,41.82372,-87.69668,Private Room,$39.00,7,10,1/6/2020,0.85,5,125,Chicago
28698692,Dazzling Beachfront Views Are Waiting -Kihei Beach 509,61304968,Alii Resorts,Maui,Kihei-Makena,20.78259,-156.46232,Entire Home/Apt,$232.00,5,0,,0,176,75,Hawaii
26450502,Renovated Beachfront Home,47208806,Oceanfront Realty International,Kauai,Kapaa-Wailua,22.1447,-159.3048,Entire Home/Apt,"$1,200.00",5,3,10/6/2019,0.13,78,294,Hawaii
42047536,Wyndham Grand Desert - 2 Bedroom Sleeps 8,194953121,Christian,Not Specified,Unincorporated Areas,36.10736,-115.16048,Entire Home/Apt,$228.00,2,0,,0,100,139,Clark County
17626590,Studio Space W/ Private Bathroom Near Midway,119865253,Erica,Not Specified,West Lawn,41.77769,-87.71804,Private Room,$38.00,1,293,2/9/2020,7.05,3,0,Chicago
15144961,"High Ceiling, 1 Bedroom Condo - Near Harbor Ucla",6912621,Georg,Unincorporated Areas,West Carson,33.81226,-118.29009,Entire Home/Apt,$89.00,60,3,5/25/2017,0.06,1,0,Los Angeles
32990642,Designer Westhollywood 3Br/3Ba Home W/Ac Parking,4656446,A.C.,City Of Los Angeles,Fairfax,34.08638,-118.34483,Entire Home/Apt,$145.00,365,23,5/23/2020,1.33,52,0,Los Angeles
5046140,The Lorenzo,26051297,Kiara,City Of Los Angeles,Historic South-Central,34.02711,-118.27207,Shared Room,$969.00,30,0,,0,1,0,Los Angeles
17126208,Gorgeous Hillside Home With Pool City View,114262669,Zar,Other Cities,Glendale,34.17524,-118.26024,Entire Home/Apt,$436.00,2,37,6/9/2020,1,1,346,Los Angeles
34733186,Silver Lake Shared Room-Queen Bed,104395953,Dorothy,City Of Los Angeles,Silver Lake,34.09291,-118.25765,Shared Room,$27.00,1,31,5/9/2020,2.11,2,45,Los Angeles
20472537,King Hale,680107,Kahea,Kauai,North Shore Kauai,22.2221,-159.54578,Entire Home/Apt,"$1,150.00",5,0,,0,127,364,Hawaii
2890368,Laurel Canyon Private Guest Studio,4448543,Anne,City Of Los Angeles,Hollywood Hills West,34.10738,-118.37502,Entire Home/Apt,$100.00,2,206,1/9/2020,2.67,1,85,Los Angeles
37801376,Lakeside Home - Near Fll And Hard Rock - Sleeps 6,115091394,Moses,Not Specified,Davie,26.05277,-80.21978,Entire Home/Apt,$275.00,30,13,5/14/2020,1.3,5,36,Broward County
5796556,Custom Home Overlooking Kona Coast,30073160,Tim,Hawaii,South Kona,19.33215,-155.87066,Entire Home/Apt,$150.00,3,44,3/17/2020,0.83,1,49,Hawaii
19207301,Lake Travis Main Basin - Best Views On The Lake!,134395322,Shawn,Not Specified,78732,30.39378,-97.8919,Entire Home/Apt,"$1,120.00",2,11,8/27/2020,0.29,2,263,Austin
35186114,Warm Rustic East Austin Bungalow Minutes To Dt,46472022,Shelby,Not Specified,78721,30.27479,-97.68211,Entire Home/Apt,$87.00,2,68,9/9/2020,4.36,1,47,Austin
22584666,Polo Towers Suites/Villas - 1 Bdrm **************,30787515,Brooke,Not Specified,Unincorporated Areas,36.10715,-115.17183,Entire Home/Apt,$141.00,2,7,8/1/2020,0.22,119,90,Clark County
4641291,Room In Queens Covenient Safe Locat,24030482,Eddie,Queens,Bellerose,40.72401,-73.72901,Private Room,$99.00,1,5,10/13/2019,0.18,1,365,New York City
23418449,(F73) 25 Min To Sf - Bed In Beautiful Hostel Home,174626044,The Lincoln Bnb,Not Specified,Reservoir Hill-Meadow Brook,37.79201,-122.22408,Shared Room,$25.00,1,28,4/17/2020,1.03,33,144,Oakland
41957126,Habitacin Cmoda Y Pequea,11291722,Hernan,Not Specified,Near West Side,41.87116,-87.68288,Private Room,$30.00,1,9,7/26/2020,1.16,2,2,Chicago
36875336,Sunny Room Two Min Walk To The Ac Train W/Wifi,272824348,Kay,Brooklyn,Bedford-Stuyvesant,40.67886,-73.95051,Private Room,$54.00,2,41,8/25/2020,2.96,4,155,New York City
39392526,The Islanair Historic District Cottage,302571411,Harold,Not Specified,City Heights East,32.74039,-117.09195,Entire Home/Apt,$139.00,2,39,7/26/2020,4.24,1,134,San Diego
44032585,Wyndham Nashville Resort (2 Bedroom 2 Bath Lo),100238132,Michael,Not Specified,District 15,36.22047,-86.70423,Entire Home/Apt,$148.00,3,0,,0,6,25,Nashville
24871506,Dreamy Centrally Located Bedroom With City Views!,3480784,Itzi,Manhattan,Little Italy,40.71868,-73.99738,Private Room,$54.00,1,63,9/8/2020,2.33,1,171,New York City
23466360,Comfy Brooklyn Studio,111782745,Brian,Brooklyn,Williamsburg,40.70477,-73.93206,Shared Room,$22.00,2,8,7/4/2018,0.26,2,0,New York City
21058853,Cozy Cottage In Downtown Mountain View,2062046,Ana,Not Specified,Mountain View,37.38886,-122.08596,Entire Home/Apt,$150.00,3,60,12/3/2020,1.83,1,53,San Clara Country
44597665,Lucys Place,185029671,Kat,Manhattan,Inwood,40.863,-73.92269,Private Room,$65.00,1,2,2/9/2020,2,2,180,New York City
43711528,Nice Room In Quiet Neighborhood In Milpitas- Rm 1,288895075,Duke,Not Specified,Milpitas,37.43584,-121.8747,Private Room,$42.00,14,0,,0,4,365,San Clara Country
35570970,"Great Homey Apartment In Great, Vibrant Location!",6670406,Jennifer,Manhattan,Upper West Side,40.80264,-73.96482,Entire Home/Apt,$175.00,2,4,1/1/2020,0.28,1,178,New York City
1556821,Airy Venice Apt. 1/2 Block To Beach,7706796,Naomi,City Of Los Angeles,Venice,33.99177,-118.47642,Entire Home/Apt,$180.00,30,1,6/25/2014,0.01,1,83,Los Angeles
24200751,Rooftop + Balcony Luxemodern 4Bed 2Bath 5 Guests,47424665,Brian,Queens,Ridgewood,40.70653,-73.90877,Entire Home/Apt,$386.00,2,86,8/16/2020,3.25,2,170,New York City
21094712,Your Austin Oasis - Steps From Soco,8834873,Riley,Not Specified,78704,30.24564,-97.74366,Private Room,$64.00,2,66,7/10/2019,1.84,2,0,Austin
805793,Charming Astoria/Nyc Studio Sublet,4241831,Timothy,Queens,Long Island City,40.76108,-73.9274,Entire Home/Apt,$150.00,14,0,,0,1,0,New York City
5405006,"On The Beach In Maui, 1 Bdrm 2 Bath",28017763,Steve,Maui,Kihei-Makena,20.75563,-156.45932,Entire Home/Apt,$195.00,5,67,3/18/2020,1,13,270,Hawaii
12423868,Small Sunny 1Br Apt Bradhurst Park,9754272,Tim,Manhattan,Harlem,40.82616,-73.94023,Entire Home/Apt,$150.00,2,5,10/30/2016,0.09,1,0,New York City
7223802,The Whole Hollywood Apt. Is Yours!,36998717,Amber,City Of Los Angeles,Hollywood,34.1031,-118.34027,Entire Home/Apt,$75.00,30,0,,0,1,0,Los Angeles
1369384,Private Bed Bath W/Garage Parking,7385510,Anna,Not Specified,Irving Park,41.95564,-87.71154,Private Room,$61.00,2,125,11/25/2018,1.44,1,286,Chicago
19117431,"Jbb ""The Original Mid City Gem"" Property19117431",133356913,Jerome,Not Specified,Gert Town,29.96586,-90.11581,Entire Home/Apt,$135.00,2,10,2/16/2020,0.26,1,364,New Orleans
40140406,Private Room 4 With New Furniture,279705220,Shi,Not Specified,Cupertino,37.31287,-122.01106,Private Room,$60.00,1,6,1/3/2020,1.08,8,89,San Clara Country
19802101,The Honey House,139862027,Bobby Joy,Not Specified,District 13,36.11422,-86.7065,Entire Home/Apt,$87.00,2,103,2/8/2020,3.09,1,141,Nashville
11481037,A Slice Of Heaven On Earth In Nyc,60294559,Vidya,Manhattan,Midtown,40.75321,-73.97215,Shared Room,$75.00,1,2,1/1/2018,0.06,1,0,New York City
39947635,Private Room In Beach House,307931049,Perla,Not Specified,Egger Highlands,32.56762,-117.09945,Private Room,$69.00,2,2,7/1/2020,0.27,1,179,San Diego
280549,Bungalow Rooms With Great Views,1454829,Luise,Not Specified,West Of Twin Peaks,37.73773,-122.44956,Private Room,$250.00,1,35,9/23/2018,0.4,1,0,San Francisco
44168368,"Abz 11, Mgm Signature One Bedroom Balcony Suite.",179126253,Abz,Not Specified,Unincorporated Areas,36.10693,-115.16714,Private Room,$150.00,1,0,,0,71,183,Clark County
41374092,6 Spacious Suites Sleeps 20 Close To Downtown,121348031,Steven,Not Specified,District 5,36.20081,-86.75292,Entire Home/Apt,$518.00,2,3,8/23/2020,0.48,7,312,Nashville
31057117,"Large Private: Living Room, Bedroom, Bath, Entry",29112772,John,Not Specified,Mission,37.75921,-122.40655,Private Room,$83.00,30,81,9/3/2020,3.93,1,115,San Francisco
4174762,The Soco Bungalow By Lodgewelladorbs Atx Cottage,15782486,Lodgewell,Not Specified,78704,30.24329,-97.75272,Entire Home/Apt,$129.00,1,193,11/23/2019,2.66,39,75,Austin
33401223,Beautiful Room In Modern Home,3939904,Zaid,Not Specified,City Of Las Vegas,36.31004,-115.30886,Private Room,$40.00,31,4,10/19/2019,0.29,2,358,Clark County
42864171,Quiet 2-Bedroom Apartment - Stadium-Armory Metro,65327782,Flora,Not Specified,"Union Station, Stanton Park, Kingman Park",38.89069,-76.97601,Entire Home/Apt,$77.00,3,3,7/26/2020,0.49,2,264,Washington D.C.
37629606,Steps Away From Beach And Bay,284301588,Patrick,Not Specified,Mission Bay,32.77763,-117.25239,Entire Home/Apt,$89.00,1,38,3/7/2020,3.27,1,157,San Diego
9864749,Spacious Bedroom In Flat Iron,50769650,Miguel,Manhattan,Midtown,40.74501,-73.98574,Private Room,$150.00,4,0,,0,1,0,New York City
945787,"2 White Room,Free Breakfast/Wine/ Pool/Pet/Hot Tub",4981655,Jim,Not Specified,Lower Garden District,29.93846,-90.06831,Private Room,$78.00,2,151,6/9/2020,1.65,16,36,New Orleans
43663746,Magnificent Room Two Queen Beds At Airport / Cruise Port,188278470,Stoyan,Not Specified,Dania Beach,26.05107,-80.16139,Entire Home/Apt,"$1,506.00",1,0,,0,124,363,Broward County
35682540,Bev Hills Adj. Home/New Spa + Guest House,110658797,Neal,City Of Los Angeles,Carthay,34.06202,-118.36821,Entire Home/Apt,$375.00,30,8,3/19/2020,0.64,3,163,Los Angeles
677268,Enjoy Paradise Nakukui Cottage,3441034,Cynthia,Hawaii,Puna,19.56488,-154.95683,Entire Home/Apt,$80.00,3,54,1/8/2020,0.58,3,364,Hawaii
19144489,Modern California Bungalow Studio Apartment,133815451,Honey,City Of Los Angeles,Wilmington,33.77693,-118.27734,Entire Home/Apt,$70.00,30,18,8/30/2020,8.18,1,350,Los Angeles
31884485,A Small Apartment,204030892,Olivia,Not Specified,Unincorporated Areas,36.15521,-115.04807,Entire Home/Apt,$47.00,1,70,8/15/2020,3.61,2,356,Clark County
794496,Bright Quiet Room In N. Manhattan,4185984,Greer,Manhattan,Inwood,40.8678,-73.92619,Private Room,$45.00,2,93,3/8/2018,0.99,1,0,New York City
9765897,Bright Quiet Bedroom In Clinton Hill Brownstone,10366292,Lea,Brooklyn,Clinton Hill,40.68552,-73.96481,Private Room,$40.00,5,2,5/9/2017,0.04,3,0,New York City
21845443,Panoramic Ocean View With Heated Pool And Spa.,82919172,Clint,Not Specified,Bay Park,32.79052,-117.19212,Entire Home/Apt,"$1,120.00",3,0,,0,1,250,San Diego
12210730,Zen Room At Casa De La Luna,12798614,Jessica,Brooklyn,Bedford-Stuyvesant,40.68979,-73.94299,Private Room,$67.00,2,1,4/17/2016,0.02,3,365,New York City
38252248,A Comfy Place To Stay !,260162004,Sonia,Not Specified,Sunrise,26.17576,-80.25373,Private Room,$40.00,2,4,5/24/2020,0.88,1,83,Broward County
8948082,Beautiful 4 Bedroom Home With Open Floor Plan,29295453,David,Not Specified,Washington,44.84216,-92.96767,Entire Home/Apt,$300.00,3,18,5/7/2020,0.77,1,356,Twin Cities Msa
12681403,"17Th Larimer Private, Quiet Condo",11789577,John,Not Specified,Union Station,39.74988,-104.99546,Entire Home/Apt,$95.00,30,8,10/27/2019,0.17,1,131,Denver
45067386,Furnished Bedroom In Prime Park Slope,114191113,Dani,Brooklyn,Park Slope,40.6758,-73.98023,Private Room,$50.00,30,0,,0,1,112,New York City
5285966,Capitol Hill Studio,27368610,Melonie,Not Specified,"Union Station, Stanton Park, Kingman Park",38.89828,-76.98403,Entire Home/Apt,$80.00,1,105,3/13/2020,2.63,1,341,Washington D.C.
23857515,1 Private Bedroom In Beautiful Park Slope Apt.,64060155,Aaron,Brooklyn,South Slope,40.66711,-73.98341,Private Room,$65.00,10,0,,0,1,0,New York City
43129047,Alohause Broadway Trendy Room + Fitness Center,257802323,Dennis,Manhattan,Theater District,40.76069,-73.98529,Private Room,$50.00,1,0,,0,18,192,New York City
36906142,Beautiful New House In 12Th South-4Br/4Ba-1720,127541576,Austin,Not Specified,District 17,36.13661,-86.79041,Entire Home/Apt,$414.00,2,29,10/7/2020,2.25,9,350,Nashville
13601516,"Cozy, Quiet Private Room And Beautiful Back Yard",53052399,Paul And Carmenza,Not Specified,Cully,45.55921,-122.58829,Private Room,$59.00,2,78,12/21/2019,1.61,1,364,Portland
25627952,Frenchmen Condo,60530159,Bradley,Not Specified,Marigny,29.96785,-90.05686,Entire Home/Apt,$200.00,2,35,12/27/2019,1.3,2,180,New Orleans
40784466,New Listing! Super Cool Studio In Little Italy!!,198870547,Jessica,Not Specified,Little Italy,32.72602,-117.16795,Entire Home/Apt,$195.00,2,15,7/19/2020,2.16,22,180,San Diego
33112268,"Dtwn, Broadway, View Of St. Capital, Rooftop",249241413,Giselle,Not Specified,District 19,36.1688,-86.78351,Entire Home/Apt,$61.00,1,120,7/25/2020,6.84,2,48,Nashville
30476539,16Th Floor Modern Loft W/ Panoramic City Views,88986605,Yaya,City Of Los Angeles,Downtown,34.04589,-118.25158,Entire Home/Apt,$170.00,30,111,2/9/2020,5.33,1,326,Los Angeles
39395468,Room To Spread Out! Historic Walkable Sellwood,10565541,Richard,Not Specified,Sellwood-Moreland Improvement League,45.47892,-122.64888,Entire Home/Apt,$118.00,2,9,3/17/2020,1.31,1,0,Portland
23837898,The Sunset Affair,178986313,Aj,Brooklyn,Bedford-Stuyvesant,40.69174,-73.95921,Entire Home/Apt,$99.00,2,149,8/28/2020,4.98,1,127,New York City
30319509,California Studio,163706606,Jane,Other Cities,Long Beach,33.78921,-118.13672,Entire Home/Apt,$82.00,1,178,7/9/2020,8.2,3,342,Los Angeles
33092926,Quiet Private Room W Beautiful Mountain View,90054303,Dena,Other Cities,San Dimas,34.12583,-117.81486,Private Room,$40.00,1,40,8/30/2020,2.68,2,300,Los Angeles
19967344,Lovley Layover With A View,119044011,Chuck,Not Specified,Midtown,32.73148,-117.16782,Private Room,$53.00,1,194,3/19/2020,5.35,3,33,San Diego
4417221,"Point Judith House, Some Ocean View",22918338,Richard,Washington,Narragansett,41.37171,-71.4864,Entire Home/Apt,$200.00,5,29,7/10/2019,0.47,1,273,Rhode Island
38673631,Amazing 1 Br Apt Blocks From Broadway! Pool Open!,149105487,Justin,Not Specified,District 19,36.15437,-86.77434,Entire Home/Apt,$129.00,1,35,8/23/2020,3.12,5,90,Nashville
970942,Entire Private 1 Bd/1 Ba Unit W/ Terrace + Parking,6225275,Katie,City Of Los Angeles,Beverly Grove,34.07194,-118.36739,Entire Home/Apt,$150.00,31,35,11/2/2019,0.39,3,365,Los Angeles
20283906,Cozy House In Greenwood,130080623,Ben,Other Neighborhoods,Greenwood,47.69458,-122.36405,Entire Home/Apt,$187.00,30,25,3/18/2019,0.72,2,0,Seattle
12170847,"Private Room, Bright, Airy Close To Nyc (20Min)",65381281,Nastia,Not Specified,Ward B (Councilmember Mira Prinz-Arey),40.72632,-74.07809,Private Room,$80.00,2,47,9/12/2019,1.11,1,365,Jersey City
24401952,New High-End Home With Rooftop Deck: Near Downtown,106505883,Turnkey Vacation Rentals,Not Specified,District 17,36.14597,-86.78355,Entire Home/Apt,$265.00,2,7,11/8/2020,0.27,130,336,Nashville
45344827,Stay In A Place Of Your Own 1Br In Washington,359230893,Kia,Not Specified,"Southwest Employment Area, Southwest/Waterfront, Fort Mcnair, Buzzard Point",38.87604,-77.01457,Entire Home/Apt,$166.00,30,0,,0,148,348,Washington D.C.
40181584,Gorgeous 3 Bedroom Home East Of Las Vegas.,309902179,Jawan,Not Specified,City Of Las Vegas,36.17226,-115.11219,Entire Home/Apt,$250.00,2,1,2/15/2020,0.15,1,89,Clark County
35530840,Accessible King - Roll-In Shower - Tribeca Hotel,262257479,Duane Street Hotel,Manhattan,Tribeca,40.71527,-74.00663,Private Room,$285.00,1,0,,0,10,2,New York City
36426634,Renovated Cute Cozy Home. 3 Bedroom/2 Ba.,273881796,Billy,Not Specified,Mcdonogh,29.93913,-90.05101,Entire Home/Apt,$75.00,2,21,7/9/2020,1.58,1,138,New Orleans
